"Dist Code","Year","State Code","State Name","Dist Name","JANUARY POTENTIAL (Millimeters)","FEBRUARY POTENTIAL (Millimeters)","MARCH POTENTIAL (Millimeters)","APRIL POTENTIAL (Millimeters)","MAY POTENTIAL (Millimeters)","JUNE POTENTIAL (Millimeters)","JULY POTENTIAL (Millimeters)","AUGUST POTENTIAL (Millimeters)","SEPTEMBER POTENTIAL (Millimeters)","OCTOBER POTENTIAL (Millimeters)","NOVEMBER POTENTIAL (Millimeters)","DECEMBER POTENTIAL (Millimeters)"
"124","1977","3","Gujarat","Bharuch","111.12","125.78","181.07","213.16","222.27","164.41","131.09","125.74","131.67","140.14","115.16","93.19"
"124","1978","3","Gujarat","Bharuch","107.79","122.84","173.09","204.39","229.9","176.02","131.64","127.42","130.16","146.56","130.62","110.67"
"124","1979","3","Gujarat","Bharuch","120.67","135.37","193.49","215.95","221.9","180.09","135.01","127.88","132.25","142.41","125.32","102.67"
"124","1980","3","Gujarat","Bharuch","115.16","134.14","190.64","209.56","238.67","168.19","133.68","123.82","133.67","147.7","120.36","101.65"
"124","1981","3","Gujarat","Bharuch","110.19","126.28","184.59","203.62","229.5","192.48","135.7","127.48","127.38","144.28","121.28","107.06"
"124","1982","3","Gujarat","Bharuch","113.81","128.76","179.19","212.35","207.24","187.28","136.36","129.44","132.99","144.36","125.93","108.09"
"124","1983","3","Gujarat","Bharuch","116.33","133.28","185.07","215.22","237.78","185.28","135.22","125.3","127.98","144.48","116.0","107.19"
"124","1984","3","Gujarat","Bharuch","115.64","141.21","185.17","209.91","224.88","183.19","132.41","128.54","132.31","142.42","116.2","106.37"
"124","1985","3","Gujarat","Bharuch","120.54","128.7","186.38","214.21","236.85","189.81","137.12","128.32","137.88","140.97","111.54","107.4"
"124","1986","3","Gujarat","Bharuch","122.47","138.48","196.1","221.67","251.73","183.51","140.88","128.23","137.81","155.35","128.4","119.8"
"124","1987","3","Gujarat","Bharuch","124.22","134.73","191.5","236.39","228.03","188.16","143.34","132.12","143.17","146.72","127.32","111.11"
"124","1988","3","Gujarat","Bharuch","116.62","140.98","191.24","215.57","241.4","185.92","135.27","130.2","129.52","145.69","114.24","107.91"
"124","1989","3","Gujarat","Bharuch","115.98","128.2","172.79","213.03","228.2","178.47","134.69","124.19","129.94","142.44","117.98","106.26"
"124","1990","3","Gujarat","Bharuch","115.6","134.68","185.53","218.22","233.66","177.18","140.17","123.85","131.22","138.12","123.1","102.77"
"124","1991","3","Gujarat","Bharuch","114.34","128.42","181.33","209.48","225.36","176.63","126.94","124.84","134.63","142.97","119.62","102.84"
"124","1992","3","Gujarat","Bharuch","110.5","128.78","182.13","207.61","233.89","188.09","138.3","124.02","133.16","149.18","129.19","101.95"
"124","1993","3","Gujarat","Bharuch","115.22","138.18","190.23","220.67","240.87","187.18","137.16","133.47","134.79","141.74","129.57","113.42"
"124","1994","3","Gujarat","Bharuch","117.46","135.92","186.14","213.93","234.84","175.42","133.26","128.39","134.29","152.0","131.52","106.46"
"124","1995","3","Gujarat","Bharuch","122.38","139.43","191.06","207.89","229.17","189.76","137.19","133.56","132.84","156.37","134.09","120.16"
"124","1996","3","Gujarat","Bharuch","129.32","152.45","198.45","219.55","235.56","186.19","134.93","127.18","130.38","146.65","114.55","109.78"
"124","1997","3","Gujarat","Bharuch","115.62","128.16","185.58","199.45","221.45","170.47","136.68","128.37","131.12","144.16","118.83","110.6"
"124","1998","3","Gujarat","Bharuch","116.4","136.25","186.28","213.63","229.09","178.85","133.59","125.39","130.56","147.99","120.76","109.9"
"124","1999","3","Gujarat","Bharuch","112.53","133.36","181.13","203.75","231.43","172.37","132.93","126.35","130.73","138.46","114.61","106.32"
"124","2000","3","Gujarat","Bharuch","112.66","128.84","185.53","215.98","227.2","176.03","129.4","125.98","131.77","147.2","118.08","102.52"
"124","2001","3","Gujarat","Bharuch","113.74","125.22","185.77","203.84","239.35","175.84","130.37","122.43","130.42","145.71","121.35","106.79"
"124","2002","3","Gujarat","Bharuch","117.33","139.53","183.89","209.06","244.72","174.06","144.63","124.59","132.32","145.0","113.07","96.64"
"124","2003","3","Gujarat","Bharuch","117.8","135.91","180.49","210.37","229.74","175.01","129.94","124.58","127.53","141.02","110.99","103.48"
"124","2004","3","Gujarat","Bharuch","108.28","124.36","174.62","218.74","225.24","173.23","126.56","123.43","127.76","139.68","108.65","98.5"
"124","2005","3","Gujarat","Bharuch","106.45","127.53","174.53","192.71","205.6","170.81","130.34","119.98","127.64","133.7","104.24","94.29"
"124","2006","3","Gujarat","Bharuch","102.45","121.4","172.99","197.98","225.45","162.35","129.14","122.37","124.81","133.98","106.76","98.72"
"124","2007","3","Gujarat","Bharuch","108.0","120.69","167.06","198.15","219.05","168.27","129.58","121.06","126.37","138.96","110.82","104.72"
"124","2008","3","Gujarat","Bharuch","108.46","121.45","171.36","194.42","224.8","177.08","125.68","120.77","124.59","137.93","118.94","100.19"
"124","2009","3","Gujarat","Bharuch","109.16","121.67","173.51","200.52","225.45","179.57","127.83","126.0","133.68","140.27","115.62","92.64"
"124","2010","3","Gujarat","Bharuch","107.46","123.2","176.72","209.6","231.62","168.49","125.28","118.91","129.28","139.72","118.49","94.58"
"124","2011","3","Gujarat","Bharuch","107.4","120.39","171.16","198.59","220.12","181.12","126.13","121.67","130.29","140.04","119.13","101.72"
"124","2012","3","Gujarat","Bharuch","105.31","124.27","167.13","195.47","213.67","173.41","133.26","126.09","127.67","137.83","106.34","98.27"
"124","2013","3","Gujarat","Bharuch","109.04","121.93","168.34","187.12","218.58","162.14","123.65","122.29","130.57","138.46","118.2","97.61"
"124","2014","3","Gujarat","Bharuch","123.31","116.29","164.65","187.95","202.82","183.0","131.97","123.62","127.89","138.38","108.47","99.42"
"124","2015","3","Gujarat","Bharuch","104.2","118.5","166.39","195.48","209.93","170.29","143.21","126.31","129.05","142.66","110.82","102.39"
"125","1958","3","Gujarat","Vadodara","103.89","123.29","180.33","215.68","231.84","184.54","129.91","118.33","131.05","136.05","115.66","93.09"
"125","1959","3","Gujarat","Vadodara","105.23","119.47","175.82","210.02","249.36","186.58","130.43","121.6","129.23","138.51","110.53","104.23"
"125","1960","3","Gujarat","Vadodara","112.51","130.94","178.32","204.48","239.57","176.28","131.61","120.97","129.27","145.44","121.75","99.03"
"125","1961","3","Gujarat","Vadodara","120.94","122.27","186.75","196.89","222.27","184.39","125.61","121.37","129.73","138.73","110.18","109.97"
"125","1962","3","Gujarat","Vadodara","102.53","122.89","163.77","203.17","234.19","192.61","128.28","121.79","127.67","149.01","109.27","91.33"
"125","1963","3","Gujarat","Vadodara","120.81","131.44","188.02","204.79","244.16","191.2","132.76","121.18","131.12","142.05","105.46","111.24"
"125","1964","3","Gujarat","Vadodara","115.83","130.34","179.87","223.01","246.8","179.73","129.32","120.75","126.19","135.21","121.62","108.81"
"125","1965","3","Gujarat","Vadodara","109.49","133.93","186.27","203.84","238.32","189.92","131.24","120.17","128.32","149.19","125.31","117.13"
"125","1966","3","Gujarat","Vadodara","120.35","130.79","185.07","210.73","252.73","192.05","131.44","123.26","130.47","144.81","122.44","111.8"
"125","1967","3","Gujarat","Vadodara","105.12","110.41","150.97","184.72","217.25","167.66","128.21","119.55","125.85","133.47","94.42","90.36"
"125","1968","3","Gujarat","Vadodara","90.71","109.11","167.48","186.31","211.04","186.78","128.37","121.18","129.1","132.06","100.27","85.67"
"125","1969","3","Gujarat","Vadodara","96.2","105.37","162.8","196.97","223.29","175.79","128.49","117.25","126.41","129.18","103.32","87.77"
"125","1970","3","Gujarat","Vadodara","92.84","117.42","159.8","187.9","225.3","160.55","127.59","116.05","124.83","126.05","90.92","79.85"
"125","1971","3","Gujarat","Vadodara","90.66","112.83","153.91","198.21","217.46","169.45","128.14","118.69","124.11","133.3","91.61","103.16"
"125","1972","3","Gujarat","Vadodara","88.95","109.67","152.44","187.33","225.64","179.92","132.29","123.85","129.68","139.11","103.27","104.38"
"125","1973","3","Gujarat","Vadodara","98.32","121.14","163.6","197.66","239.54","187.15","125.33","119.52","123.14","133.69","97.68","100.32"
"125","1974","3","Gujarat","Vadodara","95.04","113.38","163.34","195.09","220.62","187.8","130.3","124.26","130.49","134.44","103.18","95.56"
"125","1975","3","Gujarat","Vadodara","101.32","118.49","165.27","204.6","241.8","174.24","126.35","118.26","126.28","147.21","106.86","89.99"
"125","1976","3","Gujarat","Vadodara","98.13","118.03","172.12","205.32","243.94","178.52","130.31","121.21","126.75","137.77","105.95","90.75"
"125","1977","3","Gujarat","Vadodara","102.37","114.59","170.53","211.77","225.45","162.22","127.92","121.11","129.12","133.51","105.47","82.98"
"125","1978","3","Gujarat","Vadodara","96.18","111.75","163.85","199.02","234.86","176.04","126.77","121.71","128.23","144.88","120.64","103.95"
"125","1979","3","Gujarat","Vadodara","112.9","128.48","188.86","213.24","219.71","179.1","130.04","121.1","131.35","139.61","115.25","95.15"
"125","1980","3","Gujarat","Vadodara","108.08","126.37","186.0","206.25","246.89","167.27","130.45","118.98","132.62","145.87","111.97","92.42"
"125","1981","3","Gujarat","Vadodara","102.06","118.15","177.08","198.45","235.79","196.15","132.65","122.02","124.32","136.52","107.91","98.99"
"125","1982","3","Gujarat","Vadodara","105.78","118.12","171.09","209.67","208.44","190.26","132.58","123.25","131.25","140.95","113.94","96.81"
"125","1983","3","Gujarat","Vadodara","107.61","124.46","179.66","213.25","244.57","185.91","131.74","120.42","125.66","136.09","104.11","96.38"
"125","1984","3","Gujarat","Vadodara","106.49","129.96","174.29","204.97","228.87","184.18","129.19","123.0","129.34","134.56","107.46","96.47"
"125","1985","3","Gujarat","Vadodara","111.41","119.88","175.85","211.8","242.93","196.25","134.72","122.71","135.83","134.83","101.7","96.44"
"125","1986","3","Gujarat","Vadodara","113.15","129.01","191.08","222.82","257.21","184.35","135.57","122.63","135.4","153.13","121.69","110.82"
"125","1987","3","Gujarat","Vadodara","117.18","128.16","184.12","233.97","235.35","189.73","140.19","126.84","140.61","144.71","118.46","102.64"
"125","1988","3","Gujarat","Vadodara","108.31","132.9","184.67","209.95","250.9","186.35","131.35","125.12","126.91","140.78","103.37","102.19"
"125","1989","3","Gujarat","Vadodara","107.11","122.44","162.84","209.95","234.24","177.76","131.59","119.51","128.34","138.27","111.29","97.39"
"125","1990","3","Gujarat","Vadodara","103.9","126.71","177.74","215.99","236.17","176.72","135.87","119.13","128.99","132.84","113.6","95.31"
"125","1991","3","Gujarat","Vadodara","103.84","119.45","172.55","205.47","231.99","178.92","124.6","120.25","132.15","139.53","114.43","97.79"
"125","1992","3","Gujarat","Vadodara","103.36","120.77","173.94","205.1","238.96","192.44","134.73","119.69","130.14","144.21","119.85","96.17"
"125","1993","3","Gujarat","Vadodara","104.79","129.09","182.32","219.69","248.71","189.32","132.67","127.74","133.04","137.89","118.56","104.91"
"125","1994","3","Gujarat","Vadodara","108.19","127.09","177.03","210.27","241.51","176.37","128.84","122.35","130.9","147.12","124.63","97.16"
"125","1995","3","Gujarat","Vadodara","114.69","134.21","183.67","202.19","234.75","193.28","133.09","128.53","130.89","152.92","125.58","114.23"
"125","1996","3","Gujarat","Vadodara","122.5","145.79","193.42","216.97","243.1","188.52","131.69","121.78","128.44","139.84","103.9","101.27"
"125","1997","3","Gujarat","Vadodara","108.45","121.95","178.49","196.45","226.73","170.66","132.08","123.81","128.47","138.37","110.62","105.42"
"125","1998","3","Gujarat","Vadodara","110.45","128.21","178.4","210.25","232.44","180.46","129.47","121.64","129.24","141.31","108.08","101.3"
"125","1999","3","Gujarat","Vadodara","105.61","127.11","173.8","201.51","236.07","175.63","130.67","121.3","129.29","132.21","103.75","97.98"
"125","2000","3","Gujarat","Vadodara","105.97","122.95","181.48","216.41","230.2","176.05","125.56","121.64","130.29","145.93","113.82","95.19"
"125","2001","3","Gujarat","Vadodara","106.26","118.79","176.53","199.75","243.6","172.65","126.26","118.23","126.9","138.56","112.58","97.39"
"125","2002","3","Gujarat","Vadodara","108.96","131.99","174.46","203.99","254.13","174.7","140.59","119.43","129.78","141.28","103.35","88.45"
"125","2003","3","Gujarat","Vadodara","112.19","131.11","171.46","207.37","236.0","178.61","126.08","120.45","124.96","136.24","100.93","94.8"
"125","2004","3","Gujarat","Vadodara","101.92","116.77","165.96","218.42","229.17","172.7","124.9","118.88","125.79","130.53","101.08","90.12"
"125","2005","3","Gujarat","Vadodara","98.22","121.81","168.52","189.71","209.68","170.97","127.28","117.24","125.27","130.45","94.68","85.43"
"125","2006","3","Gujarat","Vadodara","93.48","112.21","164.39","194.41","232.38","161.59","126.36","118.2","122.53","128.79","95.68","91.78"
"125","2007","3","Gujarat","Vadodara","98.44","113.06","157.72","194.44","224.56","167.76","126.44","117.23","124.16","130.52","101.77","93.65"
"125","2008","3","Gujarat","Vadodara","99.47","112.27","161.68","190.54","232.98","176.37","124.71","117.29","122.69","132.14","110.39","91.57"
"125","2009","3","Gujarat","Vadodara","99.97","114.81","165.99","192.62","232.44","184.03","125.66","122.14","132.77","136.98","106.46","84.98"
"125","2010","3","Gujarat","Vadodara","98.41","114.47","167.99","205.37","238.93","170.42","123.31","115.55","127.08","134.9","107.59","85.25"
"125","2011","3","Gujarat","Vadodara","96.48","112.43","163.61","191.36","224.96","181.83","123.05","117.01","126.79","135.09","107.56","91.53"
"125","2012","3","Gujarat","Vadodara","96.55","115.26","158.79","189.64","214.5","171.17","129.32","121.16","124.42","131.38","96.55","91.14"
"125","2013","3","Gujarat","Vadodara","99.6","115.0","158.09","179.05","220.68","159.2","121.25","117.99","128.08","131.02","106.27","88.48"
"125","2014","3","Gujarat","Vadodara","112.65","107.64","156.87","180.5","199.81","188.94","130.5","119.27","124.85","134.17","97.77","90.06"
"125","2015","3","Gujarat","Vadodara","95.21","111.4","154.95","188.48","210.06","166.15","137.9","121.34","126.4","140.01","101.71","90.51"
"126","1958","3","Gujarat","Bhavnagar","108.65","120.57","184.01","208.61","221.49","183.16","141.12","128.15","137.9","143.75","116.55","94.76"
"126","1959","3","Gujarat","Bhavnagar","109.98","121.89","177.85","211.12","236.14","187.2","143.15","133.72","134.34","146.52","113.95","109.36"
"126","1960","3","Gujarat","Bhavnagar","118.13","137.37","181.06","203.15","230.57","175.05","142.69","134.28","134.71","150.54","122.67","99.77"
"126","1961","3","Gujarat","Bhavnagar","125.08","125.43","184.63","195.95","220.21","188.51","136.69","132.79","135.84","143.87","113.59","109.49"
"126","1962","3","Gujarat","Bhavnagar","108.65","129.17","168.0","203.55","225.23","190.19","139.08","131.3","133.35","148.43","110.94","95.48"
"126","1963","3","Gujarat","Bhavnagar","120.42","129.7","191.45","206.22","232.59","192.48","141.65","134.26","138.28","149.13","113.44","109.19"
"126","1964","3","Gujarat","Bhavnagar","125.0","131.27","188.28","214.61","235.63","178.13","138.8","134.49","128.98","139.74","124.56","111.86"
"126","1965","3","Gujarat","Bhavnagar","110.64","133.78","188.83","203.9","225.25","184.89","141.77","128.65","131.57","151.74","129.21","121.07"
"126","1966","3","Gujarat","Bhavnagar","121.63","132.4","188.16","205.31","239.33","187.37","138.44","131.94","136.41","148.09","125.16","111.57"
"126","1967","3","Gujarat","Bhavnagar","120.52","120.83","172.17","193.57","218.05","171.17","140.03","133.06","132.99","141.78","102.73","97.13"
"126","1968","3","Gujarat","Bhavnagar","105.14","119.09","183.03","190.92","209.62","187.07","139.79","138.93","133.38","139.17","110.99","99.66"
"126","1969","3","Gujarat","Bhavnagar","109.09","116.58","171.23","201.5","223.16","175.84","139.77","129.97","134.16","139.49","112.77","102.21"
"126","1970","3","Gujarat","Bhavnagar","102.97","126.41","173.58","194.81","224.7","169.19","139.9","129.12","133.3","134.87","105.77","96.47"
"126","1971","3","Gujarat","Bhavnagar","103.89","121.31","169.41","199.87","218.24","175.71","137.16","130.14","130.67","140.92","102.68","108.88"
"126","1972","3","Gujarat","Bhavnagar","103.67","119.36","167.67","192.57","221.9","181.62","144.8","137.76","137.53","145.55","114.14","110.9"
"126","1973","3","Gujarat","Bhavnagar","109.2","127.98","172.67","205.13","236.9","192.55","139.65","133.81","130.81","141.12","108.34","110.27"
"126","1974","3","Gujarat","Bhavnagar","108.89","128.43","178.83","203.27","219.94","189.71","139.65","137.01","136.7","141.08","111.06","102.34"
"126","1975","3","Gujarat","Bhavnagar","112.16","125.69","171.7","202.6","229.25","175.39","135.03","127.47","129.75","155.06","114.66","97.15"
"126","1976","3","Gujarat","Bhavnagar","104.56","120.75","175.28","199.65","231.42","180.81","140.33","132.14","130.97","141.73","113.31","100.13"
"126","1977","3","Gujarat","Bhavnagar","110.72","126.01","178.24","208.37","223.92","167.36","136.39","132.16","135.0","141.6","112.8","93.14"
